Hostname,Serial number,OS version,Device type,Manufacturer,Model,Last seen,,
S2633POS207,54-44485425,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2633POS209,54-41759648,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2633POS210,54-41314893,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2633POS350,54-44506873,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2633POS351,54-41734333,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2633POS352,54-41674365,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2633POS381,54-41759792,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2633POS382,54-41754198,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2633POS611,54-41665106,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2633POS700,54-41685969,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2633POS751,54-41317628,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2633SLDDWXQGH2,DWXQGH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-22T07:00:00Z,,
S2647APW8231GXP,8CG8231GXP,Windows 10,Workstation,HP,HP ProDesk 600 G3 DM,2023-08-22T07:00:00Z,,
S2647APW8231GXP,8CG8231GXP,Windows 10,Workstation,HP,HP ProDesk 600 G3 DM,2023-08-03T17:00:00Z,,
S2647APW8231H0L,8CG8231H0L,Windows 10,Workstation,HP,HP ProDesk 600 G3 DM,2023-08-22T06:00:00Z,,
S2647APW8231H0L,8CG8231H0L,Windows 10,Workstation,HP,HP ProDesk 600 G3 DM,2023-08-03T17:00:00Z,,
S2647CFG001,C07CC0TWJYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-22T07:00:00Z,,
S2647POS050,54-41670533,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS051,54-44421139,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS080,54-41760239,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS081,54-41642550,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS083,41BANFH,Windows 10,Workstation,TOSHIBA,6.14E+13,2023-08-22T07:00:00Z,,
S2647POS090,54-41281037,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS091,54-41754373,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS092,54-41279711,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS093,54-44342696,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS190,54-47229372,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS191,54-41674917,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS192,54-17066003,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS193,54-41754393,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS352,54-41674905,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS353,54-43281913,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS354,54-41730776,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS355,54-43189760,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS361,54-41317811,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS362,54-44420645,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS400,41ACP28,Windows 10,Workstation,TOSHIBA,6140E3R,2023-08-22T06:00:00Z,,
S2647POS401,54-41744847,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS402,41BA2HB,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T06:00:00Z,,
S2647POS403,41L0855,Windows 10,Workstation,TOSHIBA,6140E3R,2023-08-22T06:00:00Z,,
S2647POS410,54-44960701,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS411,41BA49P,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T06:00:00Z,,
S2647POS413,54-41746031,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS414,41BA8FF,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T07:00:00Z,,
S2647POS500,54-41742501,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS501,54-41742607,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2647POS600,54-41760070,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647POS751,54-41281861,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2647SLD44V8FH2,44V8FH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-21T12:00:00Z,,
S2647SLD5RTKFH2,5RTKFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-07-31T17:00:00Z,,
S2647SLD6TF1QQ2,6TF1QQ2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-07-27T21:00:00Z,,
S2647SLDDYJCGH2,DYJCGH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-22T02:00:00Z,,
S2647SLDG2PKFH2,G2PKFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-21T23:00:00Z,,
S2648APW8420H41,8CC8420H41,Windows 10,Workstation,HP,HP ProDesk 600 G4 DM,2023-08-22T01:00:00Z,,
S2648APW8421H4P,8CC8421H4P,Windows 10,Workstation,HP,HP ProDesk 600 G4 DM,2023-08-22T06:00:00Z,,
S2648APW8421HC7,8CC8421HC7,Windows 10,Workstation,HP,HP ProDesk 600 G4 DM,2023-08-22T07:00:00Z,,
S2648CFG001,C07CC0V1JYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-22T07:00:00Z,,
S2648POS050,2UA7262J6N,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2648POS051,2UA8021HWC,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS080,2UA72335XR,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS081,2UA8021HYY,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2648POS082,41BAWTN,Windows 10,Workstation,TOSHIBA,6.14E+13,2023-08-22T06:00:00Z,,
S2648POS083,2UA72335VN,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS084,2UA7232M2H,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2648POS085,2UA72335WL,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS086,2UA8021QHM,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS087,2UA723336K,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2648POS088,41BAYVX,Windows 10,Workstation,TOSHIBA,6.14E+13,2023-08-22T06:00:00Z,,
S2648POS089,41L15RT,Windows 10,Workstation,TOSHIBA,6140E3R,2023-08-22T07:00:00Z,,
S2648POS182,41L15GB,Windows 10,Workstation,TOSHIBA,6140E3R,2023-08-22T06:00:00Z,,
S2648POS190,2UA7233349,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2648POS191,2UA723336B,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS192,2UA80115KP,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS193,2UA8011C2J,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2648POS194,2UA8021QHH,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS350,54-41727672,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2648POS351,2UA7232RWG,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS352,2UA7232S1R,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS353,2UA8021HX2,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2648POS381,41L0TVR,Windows 10,Workstation,TOSHIBA,6140E3R,2023-08-22T06:00:00Z,,
S2648POS382,41BA4CK,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T07:00:00Z,,
S2648POS503,2UA72335YV,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2648POS600,2UA72335W0,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2648POS611,2UA723334K,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-20T11:00:00Z,,
S2648POS751,54-43299576,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2648SLD6L6LGH2,6L6LGH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-18T17:00:00Z,,
S2648SLDCKTKFH2,CKTKFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-16T20:00:00Z,,
S2649APW8421H5G,8CC8421H5G,Windows 10,Workstation,HP,HP ProDesk 600 G4 DM,2023-08-22T07:00:00Z,,
S2649APW8421H6X,8CC8421H6X,Windows 10,Workstation,HP,HP ProDesk 600 G4 DM,2023-08-22T07:00:00Z,,
S2649APW9021X7X,MXL9021X7X,Windows 10,Workstation,HP,HP EliteDesk 705 G4 DM 65W (TAA),2023-08-22T07:00:00Z,,
S2649CFG001,C07CC0V5JYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-22T07:00:00Z,,
S2649POS050,2UA7262J5Y,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS051,2UA7232M82,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS090,2UA7232S0T,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2649POS091,2UA7232RYY,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS092,2UA7232S18,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS093,2UA7232M5B,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS251,2UA7232M7X,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS253,2UA7232M7Y,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS341,2UA8011CCX,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2649POS342,2UA7232S0G,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2649POS350,2UA7232RXJ,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2649POS351,2UA7232RX3,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2649POS352,2UA7232RZ0,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS353,2UA7232M81,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2649POS354,2UA7232M7B,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS382,41BABFY,Windows 10,Workstation,TOSHIBA,6.14E+13,2023-08-22T06:00:00Z,,
S2649POS383,41BABLG,Windows 10,Workstation,TOSHIBA,6.14E+13,2023-08-22T06:00:00Z,,
S2649POS431,2UA7232RXD,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS432,2UA7232RXT,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T07:00:00Z,,
S2649POS433,41BA8AZ,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T06:00:00Z,,
S2649POS435,54-44510042,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2649POS436,41L0A8X,Windows 10,Workstation,TOSHIBA,6.14E+33,2023-08-22T07:00:00Z,,
S2649POS600,2UA7232RX2,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS701,2UA7232M37,Windows 10,Workstation,HP,"HP RP9 G1 AiO Retail System, Model 9018",2023-08-22T06:00:00Z,,
S2649POS702,41L071Z,Windows 10,Workstation,TOSHIBA,6.14E+33,2023-08-22T06:00:00Z,,
S2649POS703,41L0721,Windows 10,Workstation,TOSHIBA,6.14E+33,2023-08-22T07:00:00Z,,
S2649POS751,54-43335333,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2649SLD1Q6RFH2,1Q6RFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-22T07:00:00Z,,
S2649SLD260KFH2,260KFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-22T06:00:00Z,,
S2650CFG001,C07CC13PJYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-22T06:00:00Z,,
S2650POS052,54-44421230,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2650POS053,54-44421221,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2650POS091,54-44509158,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2650POS092,54-41746163,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-19T10:00:00Z,,
S2650POS093,54-41742550,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2650POS350,54-41674781,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2650POS351,54-44337499,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2650POS381,54-44511055,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2650POS382,54-44509297,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2650POS390,41BA275,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T06:00:00Z,,
S2650POS400,54-41665174,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2650POS401,54-41277131,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2650POS403,54-44506832,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2650POS751,54-43261183,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2650SLD7DFDFH2,7DFDFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-22T06:00:00Z,,
S2650SLDDFXJBH2,DFXJBH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-22T06:00:00Z,,
S2651APW8231GWM,8CG8231GWM,Windows 10,Workstation,HP,HP ProDesk 600 G3 DM,2023-08-22T07:00:00Z,,
S2651CFG001,C07CC105JYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-22T06:00:00Z,,
S2651POS050,41BA8H2,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T06:00:00Z,,
S2651POS081,54-41280998,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2651POS082,54-44509482,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS090,54-44480515,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS091,54-41701930,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS095,54-41756145,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS097,41BA8MR,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T06:00:00Z,,
S2651POS191,54-41273680,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS192,54-41759969,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS195,54-44355308,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS350,54-44339800,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2651POS351,54-41720776,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2651POS352,54-41734705,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS381,54-41720908,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2651POS382,54-41762355,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2651POS400,54-44420463,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS402,54-44339931,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2651POS403,54-41720138,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2651POS500,54-44511993,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651POS751,54-43335332,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2651SLD7QTKFH2,7QTKFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-22T06:00:00Z,,
S2651SLDF83KFH2,F83KFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-21T21:00:00Z,,
S2653APW8421H2W,8CC8421H2W,Windows 10,Workstation,HP,HP ProDesk 600 G4 DM,2023-08-22T06:00:00Z,,
S2653CFG001,C07CC17NJYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-10T18:00:00Z,,
S2653POS005,54-41281910,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS006,54-41670482,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS007,54-41741427,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS050,41L0TWA,Windows 10,Workstation,TOSHIBA,6140E3R,2023-08-22T07:00:00Z,,
S2653POS051,41L12G0,Windows 10,Workstation,TOSHIBA,6140E3R,2023-08-22T07:00:00Z,,
S2653POS090,54-41766658,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS091,54-41681281,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS092,54-43169041,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2653POS093,54-41746902,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS130,54-44511139,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2653POS131,54-41746296,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS132,54-41745109,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2653POS133,54-41744666,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2653POS181,54-43201387,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS340,41L15WB,Windows 10,Workstation,TOSHIBA,6140E3R,2023-08-22T06:00:00Z,,
S2653POS341,54-41705956,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS350,54-41685970,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS351,54-41685519,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2653POS352,54-41702190,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653POS381,54-41681171,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2653POS382,54-43189678,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2653POS751,54-43328831,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2653SLD6JVD9H2,6JVD9H2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-21T23:00:00Z,,
S2654APW9021XPN,MXL9021XPN,Windows 10,Workstation,HP,HP EliteDesk 705 G4 DM 65W (TAA),2023-08-16T23:00:00Z,,
S2654CFG001,C07CC0PDJYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-22T07:00:00Z,,
S2654POS050,54-41767907,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS051,54-41269088,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS091,54-41766634,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS093,54-41768169,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS094,41BA2G5,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T07:00:00Z,,
S2654POS352,54-41742003,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS353,54-41758989,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS370,54-43334511,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2654POS371,54-41759474,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS381,54-41760030,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS382,54-44338109,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654POS751,54-43329463,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2654SLD5ZCLGH2,5ZCLGH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-21T19:00:00Z,,
S2655CFG001,C07CC0ZNJYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-22T07:00:00Z,,
S2655POS090,54-44418146,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2655POS092,54-44509119,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2655POS093,54-41314413,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2655POS190,54-41702603,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2655POS191,54-44509119,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-07-09T19:00:00Z,,
S2655POS350,54-41758613,Windows 10,Workstation,NCR Corporation,7459-5400-8001,2023-08-22T06:00:00Z,,
S2655POS371,54-44416642,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T06:00:00Z,,
S2655POS400,41BA35M,Windows 10,Workstation,TOSHIBA,6140E1D,2023-08-22T06:00:00Z,,
S2655POS751,54-43169140,Windows 10,Workstation,NCR Corporation,7459-5400-8801,2023-08-22T07:00:00Z,,
S2655SLDJ62YFH2,J62YFH2,Windows 10,Workstation,Dell Inc.,Latitude 7480,2023-08-22T07:00:00Z,,
S2660APW9021XHG,MXL9021XHG,Windows 10,Workstation,HP,HP EliteDesk 705 G4 DM 65W (TAA),2023-08-22T07:00:00Z,,
S2660APW9021XMJ,MXL9021XMJ,Windows 10,Workstation,HP,HP EliteDesk 705 G4 DM 65W (TAA),2023-08-22T06:00:00Z,,
S2660APW9021XTX,MXL9021XTX,Windows 10,Workstation,HP,HP EliteDesk 705 G4 DM 65W (TAA),2023-08-22T06:00:00Z,,
S2660CFG001,C07CC0WGJYVY,Big Sur (11.0),Workstation,Apple Inc.,"Macmini8,1",2023-08-22T06:00:00Z,,
